发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
成华市场监管,06月06日16:31,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！L四川观察的微博视频​,0,0,0,0
移动手机报,06月06日16:30,来自正能量·视频社区, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！@四川观察L四川观察的微博视频​,0,0,0,0
怀化铁路公安处,06月06日16:25,来自微博weibo.com, 【芷江所开展缅怀袁隆平院士活动】5月26日，芷江所组织开展“向英雄致敬！——深切缅怀袁隆平院士”活动。通过观看电影《袁隆平》、开展光盘行动、组织青年民警写下对袁隆平院士想说的话，表达对袁隆平院士的尊敬与悼念。​,0,0,0,1
兰州高新区发布,06月06日16:22,来自iPhone客户端, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（ZH）L四川观察的微博视频​​​​,0,0,0,0
邵阳共青团,06月06日16:21,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老#闪光的记忆#L青年湖南的微博视频​​​,0,0,0,0
思茅微博-中国茶城,06月06日16:19,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#[水稻]】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（@四川观察）L四川观察的微博视频​​​,0,0,0,4
兰州市粮食和物资储备局,06月06日16:18,来自iPhone客户端, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（ZH）L四川观察的微博视频​,0,0,0,1
宁波消防,06月06日16:08,来自微博视频号, 【#送别袁老鲜花上的卡片将被永存#】在送别袁隆平院士的那天，去送别的人留下了无数的小卡片和鲜花。6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。袁老，给您的留言您看见了吗？[水稻]（央视频号：东南卫视）L央视频的微博视频​,0,4,9,25
草原铁路,06月06日16:04,来自微博视频号, #送别袁老鲜花上的卡片将被永存#【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（ZH）L四川观察的微博视频​,0,0,0,0
福建日报,06月06日16:03,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！L四川观察的微博视频​,0,0,0,6
天津政法,06月06日16:01,来自微博视频号, 【#送别袁老鲜花上的卡片将被永存#】在送别袁隆平院士的那天，去送别的人留下了无数的小卡片和鲜花。6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。袁老，给您的留言您看见了吗？[水稻]（央视频号：东南卫视）L央视频的微博视频​​​​,0,1,0,1
云南网,06月06日16:00,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#[水稻]】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（@四川观察）L四川观察的微博视频​,0,0,0,9
长沙发布,06月06日22:43,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！L四川观察的微博视频​,0,0,0,1
联合国教科文组织,06月06日21:18,来自微博weibo.com, #历史上的今天#1981年6月6日，农学家#袁隆平#获中国第一个特等发明奖。🌾🌾🌾袁隆平培育出的籼型杂交水稻为中国乃至于世界解决饥饿问题、提高粮食产量做出了巨大贡献。#科学# #科技#​,0,26,11,94
青春菏泽,06月06日21:08,来自微博视频号, 历史上的今天！1981年6月6日，袁隆平荣获我国第一个特等发明奖！永远怀念袁老（网信裕华）#送别袁老鲜花上的卡片将被永存# #感动在你我身边#L青春山东的微博视频​​​,0,1,0,4
国家图书馆,06月06日21:00,来自微博weibo.com, 发布了头条文章：《致敬“杂交水稻之父”——袁隆平》O致敬“杂交水稻之父”——袁隆平​,0,7,2,41
太旗政法之声,06月06日20:52,来自HUAWEInova2s, 1981年6月6日，国家科委、农委在北京联合召开授奖大会，授予全国籼型杂交水稻科研协作组袁隆平等人特等发明奖。这是新中国成立以来国家颁发的第一个特等发明奖。#送别袁老鲜花上的卡片将被永存#​​​,0,0,0,0
天津市人民检察院,06月06日20:50,来自微博视频号, 《历历在幕：共和国史上的今天》【06月06日中国第一个特等发明奖颁发】1981年的今天，袁隆平获得国家科委、农委联合授予的国家特等发明奖，这是新中国第一个特等发明奖。新中国成立后，尽快解决几亿人口的吃饭问题，一直是摆在党和国家领导人案头的首要任务。其中，改良种子、兴建水利等被毛泽东于1958年列为“农业八字宪法”。出身农家的袁隆平，深知改良种子的重要性。在经历了60年代初的自然灾害后，自小生长在南方的他，毅然把自己的研究领域由红薯、西红柿的育种和栽培转向了水稻。一次偶然的机会，他在稻田中发现一株“鹤立鸡群”的天然杂交水稻。利用水稻的杂交优势达到大幅增产粮食的目的，这是不是一条可行的路呢？灵光一现，袁隆平开始了杂交水稻的探索之路。袁隆平带领他的研究小组，一头扎进稻田里，转眼就是十多年的光阴。1973年三系法杂交水稻培育终于获得成功。袁隆平研究的三系法杂交水稻成为世界上首例成功的杂交水稻品种。美国著名农业经济学家唐•帕尔伯格在他的名著《走向丰衣足食的世界》中写道：袁隆平正引导我们走向一个丰衣足食的世界。#共和国史上的今天# #历历在幕# #袁隆平#L党史网的微博视频  ,0,0,16,11
贵州共青团,06月06日20:25,来自微博视频号, “我盼行至您的梦里，良田万里，禾下乘凉”“虔诚地愿您，化为了稻荷神，乘万家炊烟而去”“禾下乘凉梦，一梦逐一生”……袁老，这些留言您都看到了吗。#送别袁老鲜花上的卡片将被永存#L四川观察的微博视频​​​,0,0,1,4
国资小新,06月06日20:20,来自微博weibo.com, 【考前小新为你整理了参考资料人物事迹篇，考生看过来！】2021年#高考#前的最后一天，小新贴心为你梳理了一些有价值的内容。人物事迹篇——“杂交水稻之父”“共和国勋章”获得者袁隆平院士！袁老的毕生追求是“发展杂交水稻造福世界人民”，他专注田畴播撒智慧，收获富足为“稻粱谋”，为民生计。,0,2,0,12
朝阳发布,06月06日20:03,来自微博视频号, 【#送别袁老鲜花上的卡片将被永存#】在送别袁隆平院士的那天，去送别的人留下了无数的小卡片和鲜花。6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。袁老，给您的留言您看见了吗？[水稻]（央视频）L央视频的微博视频​​​,0,0,0,0
铁力市检察,06月07日00:03,来自vivoX23全息幻彩, :#百名院士的红色情缘#【袁隆平：党和国家尊重人才、尊重知识的政策太英明了】,0,0,3,1
辽宁朝阳消防,06月07日07:46,来自iPhone客户端, 《历历在幕：共和国史上的今天》【06月06日中国第一个特等发明奖颁发】1981年的今天，袁隆平获得国家科委、农委联合授予的国家特等发明奖，这是新中国第一个特等发明奖。新中国成立后，尽快解决几亿人口的吃饭问题，一直是摆在党和国家领导人案头的首要任务。其中，改良种子、兴建水利等被毛泽东于1958年列为“农业八字宪法”。出身农家的袁隆平，深知改良种子的重要性。在经历了60年代初的自然灾害后，自小生长在南方的他，毅然把自己的研究领域由红薯、西红柿的育种和栽培转向了水稻。一次偶然的机会，他在稻田中发现一株“鹤立鸡群”的天然杂交水稻。利用水稻的杂交优势达到大幅增产粮食的目的，这是不是一条可行的路呢？灵光一现，袁隆平开始了杂交水稻的探索之路。袁隆平带领他的研究小组，一头扎进稻田里，转眼就是十多年的光阴。1973年三系法杂交水稻培育终于获得成功。袁隆平研究的三系法杂交水稻成为世界上首例成功的杂交水稻品种。美国著名农业经济学家唐•帕尔伯格在他的名著《走向丰衣足食的世界》中写道：袁隆平正引导我们走向一个丰衣足食的世界。#共和国史上的今天# #历历在幕# #袁隆平#L党史网的微博视频2朝阳  ,0,0,0,0
日照市义务工作者联合会,06月07日05:44,来自百度新闻客户端, 【「中国共产党百年瞬间」袁隆平荣获新中国第一个特等发明奖】O网页链接@百度新闻​,0,0,0,0
凤凰网视频,06月07日11:55,来自微博视频号, 【#袁隆平高考第一志愿报农学的原因#：当时特别讨厌数学】#袁隆平高考曾因讨厌数学报考农学#在《鲁豫有约》往期采访中，袁隆平曾提到自己在高考后就把农学作为自己的第一志愿，并笑称“学农学考的数学少，当时还没有计算机，考方差分析操作起来太麻烦！”L凤凰网视频的微博视频​,0,20,15,124
咪咕头条资讯,06月07日11:51,来自微博视频号, 全国一卷的#高考语文#作文题“理想”你压对了吗？是否有想到袁隆平院士的崇高理想？#一起回顾袁隆平的最后理想#看看袁老的毕生追求#微博视频号计划#（cr：新华社）L咪咕头条资讯的微博视频​,0,19,25,75
各界新闻网官微,06月07日11:50,来自微博weibo.com, #袁隆平传奇一生#【改变世界的一粒种子——重温《梦圆大地：袁隆平传》有感】　5月22日13点07分，“杂交水稻之父“”共和国勋章”获得者袁隆平在湖南长沙逝世，享年91岁。这位用一粒种子改变世界的老人，留给世界的，是他一生追逐并将传承下去的两个梦想：一个是禾下乘凉梦；另一个是杂交稻覆盖全球梦。　　《梦圆大地：袁隆平传》是姚昆仑以大量一手采访资料、水稻种植史料和杂交水稻知识所撰写一部传记。该书作为“第三届全国党员教育培训教材展示交流活动创新教材”，回顾了袁隆平传奇而独特的成长经历，呈现杂交水稻研究脉络，反映他开拓创新、实事求是和心系天下苍生的精神世界和高尚情怀。O改变世界的一粒种子——重温《梦圆大地：袁隆平传》有感  ,0,2,0,5
双流发布,06月07日11:40,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！L四川观察的微博视频​,0,1,13,12
长安来榜,06月07日11:15,来自微博weibo.com, 在送别袁隆平院士的那天,0,0,0,0
云南电网公司,06月07日10:49,来自微博weibo.com, 【去“超级杂交水稻示范基地”检查一下】云南省红河州蒙自草坝、个旧大屯地区气候条件独特，日照时间较长，昼夜温差大，适合杂交水稻生长。袁隆平院士2009年亲自授牌在该地区建立“超级水稻示范基地”，自1986年-2017年袁隆平先后四次到个旧大屯考察杂交水稻种植情况。他曾赞赏“超级稻高产攻关基地南起海南的三亚市，北到河北的邯郸市，东起山东的日照市，西到云南个旧市，产量最高的在个旧。”现一季稻“超优千号”百亩片平均亩产1088.0公斤，刷新2015年创的1067.5公斤纪录，再创世界水稻百亩片单产最高纪录。6月5日，南方电网@云南电网红河供电局个旧供电局电力人来到田间地头，检查灌溉水泵系统正常供电情况，助力早日实现袁老提出“超级水稻每公顷18吨的世界最高记录”的目标。@南网50Hz  ,0,2,1,4
嘉兴文明网,06月07日10:37,来自新版微博weibo.com, 纪录片回顾#袁隆平事迹入选高中语文教材#,0,0,0,0
重庆九龙坡法院,06月07日10:19,来自微博weibo.com, #百名院士的红色情缘#【袁隆平：党和国家尊重人才、尊重知识的政策太英明了】O党和国家尊重人才、尊重知识的政策太英明了（光明日报）​,0,0,1,0
迎江反邪教,06月07日10:15,来自360安全浏览器, 纪录片回顾#袁隆平事迹入选高中语文教材#,0,2,1,2
青岛发布,06月07日10:15,来自微博weibo.com, 【#青岛海水稻全国插秧#[水稻]】日前，青岛海水稻（耐盐碱水稻）迎来了插秧季。据悉，青岛海水稻全国十基地中的内蒙古、黑龙江、新疆、浙江等基地已经开展海水稻插秧工作。2020年，#袁隆平#院士海水稻团队在全国十地启动了万亩片盐碱地稻作改良和海水稻种植示范，海水稻示范种植面积由原来两万亩，扩大推广到十万亩。首批四个耐盐碱水稻品种已通过国家耐盐碱区域试验审定。今年，青岛海水稻计划推广种植百万亩。据青岛海水稻研究发展中心上马基地种植总监王亚菲介绍，“今年上马基地计划种植5000亩，试验种植材料数百份，主要种植去年表现比较好的YC2009、YC2003，这两个材料去年测产分别达到了亩产739.7公斤、542.5公斤。”（来源：观海新闻客户端）  ,0,13,4,85
香港经济导报,06月07日10:03,来自微博视频号, 【总编辑话你知｜“饥饿”离开中国人并不遥远】5月22日，袁隆平院士逝世的消息传来，举国悲痛。这不仅在于袁老是科学巨匠，更在于他帮助中国人民解决了“挨饿”的问题。其实，饥饿离开中国人并不遥远，当今中国仍有许多人留存着对饥饿不同程度的记忆。对此，我们每个人都可以做点什么来告慰袁老。听听总编辑怎么讲……主讲嘉宾：颜安生，香港经济导报总编辑，香港期刊传媒公会副主席，一带一路经济开发与自贸园区联盟理事长（庄纾制作）#觉醒年代为何能让人共情# #考前如何克服紧张心理# #应届生的第一份工作重要吗# #袁隆平#袁隆平#袁隆平院士为中国带来了哪些变化#L香港经济导报的微博视频  ,0,1,0,2
蝌蚪五线谱,06月07日09:54,来自微博视频号, 【#一份珍藏70多年的手写病历#，背后写满了故事】2015年，一位73岁的老人在北京大学人民医院就诊时，出示了几张家人的病历复印件，接诊医生发现，这份病例出自我国妇产科泰斗林巧稚之手。病历写于1946年，共5页，中英文书写端正，一目了然。90多年前，林巧稚还曾给一位叫“袁小孩”的男婴写过出生登记材料，后来“袁小孩”有了一个正式的名字叫袁隆平。林巧稚终身未婚，但她的双手却迎接了五万多名婴儿的诞生。致敬L生命时报的微博视频  ,0,1,0,2
青岛微生活,06月07日09:50,来自nova7你在焦点在, 【计划种植百万亩！#青岛海水稻全国插秧#】这两天，城阳上马盐碱地稻作改良示范基地内一片繁忙，经过一段时间的育秧及准备工作，青岛海水稻（耐盐碱水稻）迎来了插秧季。据悉，青岛海水稻全国十基地中的内蒙古、黑龙江、新疆、浙江等基地已经开展海水稻插秧工作。2020年，袁隆平院士海水稻团队在全国十地启动了万亩片盐碱地稻作改良和海水稻种植示范。今年，青岛海水稻计划推广种植百万亩。  ,0,4,4,7
蓟州检察,06月07日09:48,来自微博视频号, 6831#教育整顿之党史学习#《历历在幕：共和国史上的今天》【06月06日中国第一个特等发明奖颁发】1981年的今天，袁隆平获得国家科委、农委联合授予的国家特等发明奖，这是新中国第一个特等发明奖。新中国成立后，尽快解决几亿人口的吃饭问题，一直是摆在党和国家领导人案头的首要任务。其中，改良种子、兴建水利等被毛泽东于1958年列为“农业八字宪法”。出身农家的袁隆平，深知改良种子的重要性。在经历了60年代初的自然灾害后，自小生长在南方的他，毅然把自己的研究领域由红薯、西红柿的育种和栽培转向了水稻。一次偶然的机会，他在稻田中发现一株“鹤立鸡群”的天然杂交水稻。利用水稻的杂交优势达到大幅增产粮食的目的，这是不是一条可行的路呢？灵光一现，袁隆平开始了杂交水稻的探索之路。袁隆平带领他的研究小组，一头扎进稻田里，转眼就是十多年的光阴。1973年三系法杂交水稻培育终于获得成功。袁隆平研究的三系法杂交水稻成为世界上首例成功的杂交水稻品种。美国著名农业经济学家唐•帕尔伯格在他的名著《走向丰衣足食的世界》中写道：袁隆平正引导我们走向一个丰衣足食的世界。L党史网的微博视频  ,0,0,11,4
博罗法院,06月07日09:42,来自HUAWEIMate30Pro5G, 【学党史】1981年6月6日，袁隆平获得国家科委、农委联合授予的国家特等发明奖，这是新中国第一个特等发明奖。,0,0,0,0
郫都区科协,06月07日09:32,来自微博weibo.com, 四川省科协到郫都区实地考察全国科普示范县创建情况2021年6月1日，四川省科协科普部副部长杨炼、四川省科协科普部四级调研员张红娟一行到到郫都区实地考察全国科普示范区(县、市)创建情况，郫都区科协主席郭富平、副主席王爱莲等同志陪同调研。郫都区科协主席郭富平向考察组一行汇报了郫都区科普示范区(县、市)创建工作相关情况，并带领考察组一行参观了蜀都新邨双创空间科普基地、袁隆平杂交水稻科学园科普基地、郫都区盆景协会、乳酸菌科普知识基地、石室蜀都中学、先锋村、战旗村等地，详细了解了郫都区科技志愿者队伍建设、青少年科技创新、科普阵地建设、科普工作成效等情况。考察组一行指出科协一定要立足本职，协调好全区的科普工作，充分调动发挥科普基地、农技协等科协组织的作用，弘扬科学精神，传播科学知识，提升广大公民科学文化素质，营造全民热爱科学、学习科学、应用科学的浓厚氛围，将科普工作做得有深度、有广度、有温度，助力实施乡村振兴战略、创新驱动发展战略。  ,0,0,0,0
红桥检察,06月07日09:24,来自微博视频号, 《历历在幕：共和国史上的今天》【06月06日中国第一个特等发明奖颁发】1981年的今天，袁隆平获得国家科委、农委联合授予的国家特等发明奖，这是新中国第一个特等发明奖。新中国成立后，尽快解决几亿人口的吃饭问题，一直是摆在党和国家领导人案头的首要任务。其中，改良种子、兴建水利等被毛泽东于1958年列为“农业八字宪法”。出身农家的袁隆平，深知改良种子的重要性。在经历了60年代初的自然灾害后，自小生长在南方的他，毅然把自己的研究领域由红薯、西红柿的育种和栽培转向了水稻。一次偶然的机会，他在稻田中发现一株“鹤立鸡群”的天然杂交水稻。利用水稻的杂交优势达到大幅增产粮食的目的，这是不是一条可行的路呢？灵光一现，袁隆平开始了杂交水稻的探索之路。袁隆平带领他的研究小组，一头扎进稻田里，转眼就是十多年的光阴。1973年三系法杂交水稻培育终于获得成功。袁隆平研究的三系法杂交水稻成为世界上首例成功的杂交水稻品种。美国著名农业经济学家唐•帕尔伯格在他的名著《走向丰衣足食的世界》中写道：袁隆平正引导我们走向一个丰衣足食的世界。#共和国史上的今天# #历历在幕# #袁隆平#L党史网的微博视频  ,0,0,6,2
绥北检察,06月07日09:13,来自360安全浏览器, //@龙江检察:#百名院士的红色情缘#【袁隆平：党和国家尊重人才、尊重知识的政策太英明了】,0,1,0,0
钦州检察,06月07日09:12,来自微博视频号, 【#袁隆平事迹入选语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！@央视国家记忆L央视国家记忆的微博视频  ,0,0,0,1
郑州市颈肩腰腿痛医院,06月07日09:12,来自微博weibo.com, 发布了头条文章：《袁隆平院士从跌倒到去世仅2个多月！为何总说老年人千万不能摔！》O袁隆平院士从跌倒到去世仅2个多月！为何总说老年人千万不能摔！​,0,0,0,3
南方人物周刊,06月07日09:09,来自iPhone客户端, #新刊预告#【675封面|袁隆平他是坚持科学追求的象征】袁隆平去世后，联合国官方发布声明悼念：“袁隆平院士为推进粮食安全、消除贫困、造福民生做出了杰出贡献！”联合国经济和社会事务部表示：袁隆平院士研发的杂交水稻使数百万人脱离了饥饿，是“真正的粮食英雄”。联合国粮农组织总干事屈冬玉称，袁隆平院士毕生致力于杂交水稻的研究，帮助数十亿人实现了粮食安全。O袁隆平他是坚持科学追求的象征|新刊淘宝：南方人物周刊2021年第17期总675期有赞：O网页链接  ,0,9,3,68
陇县检察,06月07日09:09,来自微博weibo.com, //@宝鸡检察:共和国痛失袁隆平院士,0,0,0,0
重庆共青团-学载青春梦,06月07日09:06,来自nova7Pro你在焦点在, #小青推荐# #电影# #袁隆平#传记类电影推荐：《袁隆平》豆瓣评分：9.2“袁隆平是坚韧而执着的。在探索杂交水稻的这条路上，他遭遇过太多太多的困难，遇到过太多太多次的失败，可他始终没有放弃。”简介：《袁隆平》讲述的是袁隆平30岁至60岁阶段的故事，以杂交水稻始祖——“三系配套”的研究为主线展开。看完影片后，来自隆平种业的谭志军、范小兵告诉记者，虽然他们熟悉袁院士，不过影片以鲜活艺术手法再现的科学家心忧天下、造福人类、自强不息、淡泊名利等情操，依然十分动情、感人。  ,0,0,0,1
魅力蒙自,06月07日08:59,来自微博视频号, 【永远怀念！#送别袁老鲜花上的卡片将被永存#】送别袁老的鲜花上附带的卡片堆满了整个房间，6月5日袁隆平学生发文：这些卡片收集整理后将永远保存。永远怀念袁老！（四川观察）L四川观察的微博视频​​​​（中国新闻周刊）​,0,0,0,2
伊金霍洛交警,06月07日08:56,来自微博weibo.com, 《历历在幕：共和国史上的今天》【06月06日中国第一个特等发明奖颁发】1981年的今天，袁隆平获得国家科委、农委联合授予的国家特等发明奖，这是新中国第一个特等发明奖。,0,0,0,0
陕西政协,06月07日08:50,来自微博weibo.com, #文史春秋#【改变世界的一粒种子——重温《梦圆大地：袁隆平传》有感】□李钊　　5月22日13点07分，“杂交水稻之父“”共和国勋章”获得者袁隆平在湖南长沙逝世，享年91岁。这位用一粒种子改变世界的老人，留给世界的，是他一生追逐并将传承下去的两个梦想：一个是禾下乘凉梦；另一个是杂交稻覆盖全球梦。　　《梦圆大地：袁隆平传》是姚昆仑以大量一手采访资料、水稻种植史料和杂交水稻知识所撰写一部传记。该书作为“第三届全国党员教育培训教材展示交流活动创新教材”，回顾了袁隆平传奇而独特的成长经历，呈现杂交水稻研究脉络，反映他开拓创新、实事求是和心系天下苍生的精神世界和高尚情怀。　　袁隆平走上杂交水稻研究之路并非偶然。他出生于书香家庭，原本人生可以有另一种选择，但他从小产生的学农志趣，让他不听父母的劝阻，执意报考农学院，选择做一颗扎根大地的种子。即便他可以选择成为空军飞行员和游泳运动员，心中的信念也从未动摇。在农学院学习期间，因为经历过饥饿，也见过农民吃不饱饭的袁隆平更是下定决心，要用自己的专业研究出高产水稻，他的“逐粮梦”由此开启。　　袁隆平的杂交水稻研究之路并不平坦。十余年的梦想追逐，他基于先前文献，向专家求教、与农民为友、以大地为师，虚心求教，孜孜探索，大胆提出利用水稻杂种优势的设想。经过与团队的艰苦努力，终于在1974年得到提高产量的杂交水稻，三系配套、全国性协同攻关选育完成后，杂交水稻在全国推广，增产效果明显，极大推动了中国粮食生产水平的飞跃，维护了国家粮食安全。这个过程中，他的研究曾在特殊时期被打断，提出的设想遭受过质疑，寻找水稻天然雄性不育株一波三折……然而，挫折和阻碍从未让他停下脚步，心中坚定的信念和梦想，一直鼓舞着他，风雨兼程，只顾向前，在杂交水稻研究的道路上越走越远。　　袁隆平在杂交水稻研究路上永不满足，发明“三系法”籼型杂交水稻，研究出“两系法”杂交水稻，创建超级杂交稻技术体系……袁隆平一直奔跑在路上，不断改进、不断提高，从未停歇。2000年，袁隆平团队培养出“两优培九”，亩产700公斤、800公斤、900公斤、1000公斤……一串串数据在“禾下乘凉梦”的指引下，经过袁隆平和其团队的不懈努力，不断在向前延伸。袁隆平逝世的当晚，联合国官方微博发文悼念：袁隆平院士为推进粮食安全、消除贫困、造福民生作出了杰出贡献！国士无双，一路走好。他一生致力于杂交水稻的国际推广，一组数据成为他追逐“杂交稻覆盖全球梦”的最好注解：杂交水稻已推广至60多个国家和地区，海外种植面积约700万公顷，世界上五分之一的人口，因为他的育种成果填饱了肚子，他用一粒种子改变了世界。　　袁隆平生活十分简朴，住的是十分普通的房子，把政府给他的别墅也当作研究基地，身上穿的是几十块钱买来的衣服，手上戴的是260块钱的手表，开的是一辆5万多的小汽车……然而他却将80%的时间花费在农田里，在湖南杂交水稻研究中心时常能看到他在烈日下走进试验田的身影，而在今年3月，91岁高龄的他仍奋斗在三亚杂交稻研究基地。他为人低调谦和、平易近人的态度，风趣幽默、妙语迭出的语言让人领略到无双国士的风采，他专注于田畴、淡泊名利、追逐梦想的精神更是感染了无数人。　　袁隆平将一生浸在稻田里，用一粒种子书写波澜壮阔的稻田史诗，在追逐梦想的征程中将功勋镌刻在广阔大地，印在百姓心上。斯人已逝，而他留下的精神“种子”必将代代相传，用不懈奋斗书写新的璀璨华章。  ,0,2,0,7
品质新东乡,06月07日08:42,来自微博weibo.com, 《历历在幕：共和国史上的今天》【06月06日中国第一个特等发明奖颁发】1981年的今天，袁隆平获得国家科委、农委联合授予的国家特等发明奖，这是新中国第一个特等发明奖。新中国成立后，尽快解决几亿人口的吃饭问题，一直是摆在党和国家领导人案头的首要任务。其中，改良种子、兴建水利等被毛泽东于1958年列为“农业八字宪法”。出身农家的袁隆平，深知改良种子的重要性。在经历了60年代初的自然灾害后，自小生长在南方的他，毅然把自己的研究领域由红薯、西红柿的育种和栽培转向了水稻。一次偶然的机会，他在稻田中发现一株“鹤立鸡群”的天然杂交水稻。利用水稻的杂交优势达到大幅增产粮食的目的，这是不是一条可行的路呢？灵光一现，袁隆平开始了杂交水稻的探索之路。袁隆平带领他的研究小组，一头扎进稻田里，转眼就是十多年的光阴。1973年三系法杂交水稻培育终于获得成功。袁隆平研究的三系法杂交水稻成为世界上首例成功的杂交水稻品种。美国著名农业经济学家唐•帕尔伯格在他的名著《走向丰衣足食的世界》中写道：袁隆平正引导我们走向一个丰衣足食的世界。  ,0,0,0,0
兴安盟森林消防,06月07日08:31,来自微博视频号, #袁隆平与内蒙古的三段缘分#【追忆袁隆平在兴安盟的点滴瞬间】兴安盟是内蒙古水稻种植面积最大产量最高的地区，一直以来袁老始终关注着这片土地，关心着兴安盟水稻产业的发展，牵挂着这里的人和事，这里留下了太多关于袁隆平院士的记忆和故事。在袁老的支持和推介下，兴安盟水稻实现了三大突破，他的名字也与兴安盟大米，紧紧联系在了一起。@兴安大叔L兴安大叔的微博视频2兴安盟  ,0,1,1,3
黄冈网警巡查执法,06月07日08:30,来自微博weibo.com, #网络不是法外之地#通报！蕲春一男子发表侮辱诋毁袁隆平院士言论被拘留5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世。6月3日，蕲春县公安局刘河派出所在工作中发现，网民“天行健（2）”在微信群中发表言论，公开侮辱诋毁袁隆平院士，引发网民强烈不满，造成恶劣社会影响。O通报！蕲春一男子发表侮辱诋毁袁隆平院士言论被拘留  ,0,1,1,2
北关街道办事处,06月07日08:23,来自微博weibo.com," 北关社区开展缅怀袁隆平院士观看视屏《袁隆平》活动（编辑：崔嫚玲）近日，,袁隆平院士在长沙逝世,享年91岁。为了深切缅怀这位把自己的一生都倾注于稻谷中，致力于解决粮食问题，造福全世界人民的老人，北关街道北关社区于2021年6月3日下午组织辖区居民在社区会议室观看视屏《袁隆平》，予以缅怀。视屏《袁隆平》主要讲了袁隆平为了使地球上的人们不在饥饿，决定研制杂交水稻，在研制中虽然遇到很多困难，但是他毫不放弃，最终杂交水稻被研制成功了。袁隆平性格坚韧、干劲，一次次的失败，不但没有打败他的信心，反而使他更有动力。袁隆平曾经说过：“我毕生的追求就是让所有人远离饥饿！”观看后，有居民激动的说到“他这种“以天下苍生为己任”的精神，他“甘于奉献”的精神，多么值得我们的学习，多么值得我们崇拜啊！”  ",0,0,0,2
平凉市广播电视台,06月07日15:58,来自微博weibo.com, 【中国共产党百年瞬间】袁隆平荣获新中国第一个特等发明奖O【中国共产党百年瞬间】袁隆平荣获新中国第一个特等发明奖​,0,0,0,0
